period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2009Q1,26.0,6.0,False,7.929586465538611,0.7307692307692307,0.5769230769230769,0.8461538461538461,0.8076923076923077,0.6153846153846154,0.5022624434389139,0.8205128205128204,0.8076923076923077,0.6153846153846154,15.0,22.0,21.0,16.0,-0.26666666666666666,0.5936168397046637,0.3333333333333333,0.06666666666666667,0.3333333333333333,-0.2727272727272727,0.8270324564263992,0.625,0.22727272727272727,0.5
2009Q2,34.0,6.0,False,7.985148763123665,0.7941176470588235,0.6470588235294118,0.8235294117647058,0.8823529411764706,0.7352941176470589,0.5847750865051903,0.7941176470588234,0.8823529411764706,0.7352941176470589,22.0,28.0,30.0,25.0,-0.6363636363636364,0.5810872031479763,0.125,0.045454545454545456,0.6818181818181818,-0.2857142857142857,0.8544932592822078,0.6363636363636364,0.25,0.5357142857142857
2009Q3,20.0,6.0,False,7.863937587880917,0.75,0.45,0.65,0.95,0.8,0.3529411764705882,0.5916666666666666,0.95,0.8,9.0,13.0,19.0,16.0,0.1111111111111111,0.6009252125773316,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.23076923076923078,0.9268086959962984,0.7272727272727273,0.5384615384615384,0.3076923076923077
2009Q4,31.0,6.0,False,7.982919595010178,0.8064516129032258,0.5483870967741935,0.9032258064516129,0.8709677419354839,0.8064516129032258,0.4686907020872864,0.8870967741935483,0.8709677419354839,0.8064516129032258,17.0,28.0,27.0,25.0,-0.058823529411764705,0.6586528140164322,0.8571428571428571,0.17647058823529413,0.23529411764705882,0.25,0.7993052538854533,0.631578947368421,0.4642857142857143,0.21428571428571427
2010Q1,21.0,5.0,False,7.852454329258581,0.6666666666666666,0.6190476190476191,0.8571428571428571,0.9047619047619048,0.7142857142857143,0.5518207282913165,0.8333333333333331,0.9047619047619048,0.7142857142857143,13.0,18.0,19.0,15.0,0.0,0.408248290463863,1.0,0.07692307692307693,0.07692307692307693,0.05555555555555555,0.802365782965103,0.9090909090909091,0.3333333333333333,0.2777777777777778
2010Q2,42.0,6.0,False,7.847910037090855,0.7619047619047619,0.42857142857142855,0.7619047619047619,0.8333333333333334,0.6666666666666666,0.3277310924369747,0.7222222222222221,0.8333333333333334,0.6666666666666666,18.0,32.0,35.0,28.0,-0.1111111111111111,0.5829830881301376,0.6666666666666666,0.1111111111111111,0.2222222222222222,-0.03125,0.8607714094664383,0.9565217391304348,0.34375,0.375
2010Q3,23.0,6.0,False,7.798397166247926,0.6956521739130435,0.391304347826087,0.782608695652174,0.9130434782608695,0.5652173913043478,0.2838874680306905,0.7463768115942029,0.9130434782608695,0.5652173913043478,9.0,18.0,21.0,13.0,0.1111111111111111,0.6009252125773316,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.8323523637957304,0.8333333333333334,0.3888888888888889,0.2777777777777778
2010Q4,30.0,6.0,False,7.887844708899623,0.7333333333333333,0.6333333333333333,0.8333333333333334,0.9,0.5,0.568627450980392,0.8055555555555555,0.9,0.5,19.0,25.0,27.0,15.0,-0.05263157894736842,0.22941573387056177,0.0,0.0,0.05263157894736842,-0.24,0.7788880963698616,0.625,0.2,0.44
2011Q1,25.0,5.0,False,7.960393635629418,0.72,0.64,0.88,0.88,0.6,0.5764705882352941,0.8599999999999999,0.88,0.6,16.0,22.0,22.0,15.0,0.4375,0.6291528696058958,0.2222222222222222,0.5,0.0625,-0.09090909090909091,0.7501803534954529,0.8333333333333334,0.22727272727272727,0.3181818181818182
2011Q2,44.0,7.0,False,7.769209908382726,0.6818181818181818,0.6363636363636364,0.9318181818181818,0.9318181818181818,0.5454545454545454,0.5721925133689839,0.9204545454545453,0.9318181818181818,0.5454545454545454,28.0,41.0,41.0,24.0,0.25,0.5853140973807077,0.36363636363636365,0.32142857142857145,0.07142857142857142,-0.024390243902439025,0.7901836773196717,0.96,0.2926829268292683,0.3170731707317073
2011Q3,12.0,6.0,False,7.77628817833125,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.31372549019607837,0.9027777777777776,0.8333333333333334,0.6666666666666666,5.0,11.0,10.0,8.0,0.4,0.5477225575051662,0.0,0.4,0.0,-0.18181818181818182,0.873862897505303,0.75,0.2727272727272727,0.45454545454545453
2011Q4,33.0,7.0,False,8.022519464769218,0.7575757575757576,0.6363636363636364,0.8484848484848485,1.0,0.696969696969697,0.5721925133689839,0.8232323232323231,1.0,0.696969696969697,21.0,28.0,33.0,23.0,-0.3333333333333333,0.6582805886043833,0.36363636363636365,0.09523809523809523,0.42857142857142855,-0.4642857142857143,0.7444681351359534,0.38095238095238093,0.14285714285714285,0.6071428571428571
2012Q1,10.0,5.0,False,7.897804595275636,0.8,0.6,0.9,1.0,0.3,0.5294117647058822,0.8833333333333332,1.0,0.3,6.0,9.0,10.0,3.0,-0.16666666666666666,0.408248290463863,0.0,0.0,0.16666666666666666,0.3333333333333333,0.7071067811865476,0.4,0.4444444444444444,0.1111111111111111
2012Q2,33.0,6.0,False,7.77787549901438,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.9393939393939394,0.5454545454545454,0.35828877005347587,0.5757575757575757,0.9393939393939394,0.5454545454545454,15.0,21.0,31.0,18.0,-0.26666666666666666,0.5936168397046635,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.8944271909999159,1.0,0.38095238095238093,0.38095238095238093
2012Q3,16.0,5.0,False,7.784591880738082,0.5625,0.5,0.8125,0.9375,0.5,0.41176470588235287,0.7812499999999999,0.9375,0.5,8.0,13.0,15.0,8.0,-0.375,0.5175491695067657,0.0,0.0,0.375,0.38461538461538464,0.869718492622904,0.5454545454545454,0.6153846153846154,0.23076923076923078
2012Q4,30.0,5.0,False,7.9469302099844645,0.7666666666666667,0.43333333333333335,0.8666666666666667,0.9666666666666667,0.5,0.3333333333333333,0.8444444444444443,0.9666666666666667,0.5,13.0,26.0,29.0,15.0,-0.5384615384615384,0.6602252917735247,0.2222222222222222,0.07692307692307693,0.6153846153846154,-0.2692307692307692,0.8744228866031496,0.6666666666666666,0.2692307692307692,0.5384615384615384
