period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
1999-11,17,6,False,8.099264665241819,0.7647058823529411,0.9411764705882353,0.9411764705882353,0.4117647058823529,0.35294117647058826,0.9307958477508649,0.9313725490196078,0.4117647058823529,0.35294117647058826,16.0,16.0,7.0,6.0,0.125,0.6191391873668903,0.6666666666666666,0.25,0.125,0.5625,0.51234753829798,0.0,0.5625,0.0
1999-12,4,4,False,7.864459927905305,0.75,1.0,0.5,0.0,0.75,0.9999999999999999,0.4166666666666666,0.0,0.75,4.0,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.5,0.7071067811865476,0.0,0.5,0.0
2000-01,5,3,False,7.977581911054946,1.0,1.0,1.0,0.0,0.4,0.9999999999999999,0.9999999999999999,0.0,0.4,5.0,5.0,0.0,2.0,0.2,0.44721359549995804,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-02,4,3,False,8.089686546163406,0.75,0.75,1.0,0.25,0.75,0.7058823529411764,0.9999999999999999,0.25,0.75,3.0,4.0,1.0,3.0,0.3333333333333333,0.5773502691896258,0.0,0.3333333333333333,0.0,0.0,0.816496580927726,1.0,0.25,0.25
2000-03,7,5,False,7.934362355874392,0.7142857142857143,1.0,1.0,0.14285714285714285,0.5714285714285714,0.9999999999999999,0.9999999999999999,0.14285714285714285,0.5714285714285714,7.0,7.0,1.0,4.0,0.42857142857142855,0.5345224838248487,0.0,0.42857142857142855,0.0,0.14285714285714285,0.6900655593423541,0.6666666666666666,0.2857142857142857,0.14285714285714285
2000-04,4,3,False,8.247291163053934,1.0,0.5,0.5,0.75,0.5,0.41176470588235287,0.4166666666666666,0.75,0.5,2.0,2.0,3.0,2.0,0.5,0.7071067811865476,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-05,8,5,False,8.1621704209715,0.875,0.75,0.875,0.375,0.25,0.7058823529411764,0.8541666666666665,0.375,0.25,6.0,7.0,3.0,2.0,-0.16666666666666666,0.752772652709081,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.7142857142857143,0.48795003647426666,0.0,0.7142857142857143,0.0
2000-06,6,4,False,8.679773703298777,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6078431372549018,0.6111111111111109,0.16666666666666666,0.6666666666666666,4.0,4.0,1.0,4.0,0.25,0.9574271077563381,0.6666666666666666,0.5,0.25,0.5,1.0,0.5,0.75,0.25
2000-07,1,1,True,7.755338812846501,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,0.0,0.0
2000-08,1,1,True,8.021256180143997,1.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.9999999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0
2000-09,15,5,False,8.233770865389499,0.9333333333333333,0.8,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.7647058823529411,0.6888888888888888,0.3333333333333333,0.3333333333333333,12.0,11.0,5.0,5.0,0.25,0.45226701686664544,0.0,0.25,0.0,0.2727272727272727,0.6466697906828633,0.4,0.36363636363636365,0.09090909090909091
2000-10,6,3,False,8.209015318521773,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.8039215686274509,0.6111111111111109,0.3333333333333333,0.16666666666666666,5.0,4.0,2.0,1.0,0.0,0.7071067811865476,1.0,0.2,0.2,1.0,0.0,0.0,1.0,0.0
2000-11,10,5,False,7.889062479028498,0.7,0.7,0.7,0.2,0.4,0.6470588235294116,0.6499999999999998,0.2,0.4,7.0,7.0,2.0,4.0,0.0,0.5773502691896257,1.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,1.0,0.0
2000-12,5,4,False,7.966467677038875,1.0,0.8,0.6,0.0,0.4,0.7647058823529411,0.5333333333333332,0.0,0.4,4.0,3.0,0.0,2.0,0.25,0.5,0.0,0.25,0.0,0.6666666666666666,0.5773502691896258,0.0,0.6666666666666666,0.0
2001-01,6,4,False,7.693166658933048,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.3333333333333333,0.8039215686274509,0.9999999999999999,0.6666666666666666,0.3333333333333333,5.0,6.0,4.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5163977794943223,0.0,0.6666666666666666,0.0
